2015-10-15,255.22631579567832,6673.143485220273,<built-in function open>,254.39,256.77,253.03
2015-10-16,260.87105258030994,9052.920940170647,<built-in function open>,261.68,267.6,254.22
2015-10-17,269.3009002602529,11069.961845611104,<built-in function open>,271.81,274.81,261.7
2015-10-18,267.5940074185933,5874.63175144056,<built-in function open>,265.16,273.5,262.94
2015-10-19,265.2557326715006,5377.0413551305855,<built-in function open>,264.52,268.23,262.05
2015-10-20,269.5629063033321,4507.483096440192,<built-in function open>,270.72,272.95,264.38
2015-10-21,269.49812610125895,6206.181943490498,<built-in function open>,269.42,272.85,265.0
2015-10-22,274.011167805705,8661.49302391094,<built-in function open>,274.92,280.0,268.52
2015-10-23,277.69987951535126,7144.190920700474,<built-in function open>,277.91,281.17,274.89
2015-10-24,280.9419757533462,5190.123027300204,<built-in function open>,281.84,282.2,277.75
2015-10-25,289.8459521808544,11220.568477250989,<built-in function open>,284.97,295.93,281.49
2015-10-26,285.26031024847424,7477.913899460367,<built-in function open>,287.1,287.68,282.04
2015-10-27,293.7567072573956,11123.51418775267,<built-in function open>,295.61,297.99,286.89
2015-10-28,301.92796473327985,16047.490770925247,<built-in function open>,304.09,308.93,295.65
2015-10-29,311.80002629416606,12247.792175524308,<built-in function open>,316.08,320.99,301.8
2015-10-30,326.52574608981956,16830.18005473135,<built-in function open>,329.11,336.97,315.9
2015-10-31,318.9851719402824,15213.690831321086,<built-in function open>,314.85,334.28,306.29
2015-11-01,321.40342356447604,10727.403885752898,<built-in function open>,329.46,332.0,311.44
2015-11-02,347.9649938611165,19750.025247716756,<built-in function open>,365.21,371.82,326.07
2015-11-03,391.1125009797738,40167.71384016475,<built-in function open>,404.1,422.3,362.07
2015-11-04,441.69207130637966,50603.54691539079,<built-in function open>,410.0,499.99,368.15
2015-11-05,402.63878062977886,27227.733119292632,<built-in function open>,387.21,450.0,366.66
2015-11-06,372.2262896535871,20036.227303391628,<built-in function open>,374.09,395.0,351.0
2015-11-07,383.63155715314826,8396.104565584097,<built-in function open>,384.81,392.0,371.43
2015-11-08,380.1965765445359,7459.024559980503,<built-in function open>,373.83,389.0,363.58
2015-11-09,374.80814532404446,11225.54697597158,<built-in function open>,379.53,386.96,360.8
2015-11-10,353.27855673980275,16694.811262731757,<built-in function open>,337.14,382.23,322.0
2015-11-11,314.3042617331681,18099.011994109147,<built-in function open>,313.2,341.75,293.32
2015-11-12,328.8989779388548,15783.518175852721,<built-in function open>,336.49,344.99,312.24
2015-11-13,334.9209208043185,10202.605204401192,<built-in function open>,338.07,343.0,325.0
2015-11-14,334.42350350215395,6007.5801641903745,<built-in function open>,334.71,339.57,329.4
2015-11-15,326.82129199856007,6328.932827080931,<built-in function open>,322.93,336.46,319.89
2015-11-16,325.6484368195249,7295.289514820702,<built-in function open>,332.89,334.1,316.12
2015-11-17,336.13474611318856,7262.20698749136,<built-in function open>,336.49,340.72,330.1
